"eco_values","species","latitude","longitude","date_obs","source","Temperatur","Moisture","Landcover","Landforms","Climate_Re","Red","Green","Blue","W_Ecosystm","color","elevation","occurrence_id","tmax_mean_c","prec_annual_mm","tas_cur_november_c","tas_fut_november_c","delta_tas_november_c","lc_value_2020","lc_value_2024","urban_2020","urban_2024","prop_forest_2020","prop_forest_2024","delta_forest"
176,"Rhinolophus ferrumequinum",43.84102,3.80817,2022-01-18,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",270,1585,18.3192307692308,46.8461538461538,8.85000000000002,10.05,1.19999999999999,8,8,0,0,1,1,0
176,"Rhinolophus ferrumequinum",43.946958,3.746871,2025-07-03,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",228,1586,18.3576923076923,49.0769230769231,8.95000000000005,10.15,1.19999999999999,9,9,0,0,0.933333333333333,0.933333333333333,0
176,"Rhinolophus ferrumequinum",43.898563,3.719377,2022-03-16,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",171,1587,18.6423076923077,44,9.25000000000006,10.45,1.19999999999999,9,9,0,0,0.928571428571429,0.928571428571429,0
176,"Rhinolophus ferrumequinum",43.8902142031,7.4369388918,2018-03-12,"inat","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",485,1588,16.3961538461539,78.0769230769231,9.55000000000001,10.85,1.30000000000001,8,8,0,0,1,1,0
176,"Rhinolophus ferrumequinum",43.75103,3.8069,2022-01-22,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",222,1589,18.3807692307693,43.6153846153846,9.25000000000006,10.45,1.19999999999999,1,1,0,0,1,1,0
176,"Rhinolophus ferrumequinum",43.10331,2.41364,2022-07-11,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",336,1590,17.3807692307693,74.3076923076923,9.15000000000003,10.2500000000001,1.10000000000002,1,1,0,0,1,1,0
176,"Barbastella barbastellus",44.3751253044,3.989373879,2026-05-02,"inat","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",525,1591,16.5653846153846,80.7692307692308,7.55000000000001,8.75000000000006,1.20000000000005,5,5,0,0,1,1,0
176,"Rhinolophus ferrumequinum",43.0634087326,0.3256352121,2021-07-18,"inat","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",579,1592,16.2115384615385,114.615384615385,7.95000000000005,9.05000000000001,1.09999999999997,4,4,0,0,1,1,0
176,"Rhinolophus ferrumequinum",43.126,-1.36145,2022-01-17,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",465,1593,16.4884615384616,144.538461538462,9.15000000000003,10.2500000000001,1.10000000000002,2,2,0,0,1,1,0
176,"Rhinolophus ferrumequinum",45.0077,1.79419,2022-07-08,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",246,1594,17.0346153846154,96.0769230769231,7.95000000000005,8.95000000000005,1,8,8,0,0,1,1,0
176,"Rhinolophus ferrumequinum",43.29539,-1.62098,2022-01-17,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",473,1595,15.9346153846154,189.923076923077,9.55000000000001,10.55,1,8,8,0,0,1,1,0
176,"Rhinolophus ferrumequinum",43.75259,3.55863,2022-01-15,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",237,1596,17.9576923076924,42.8461538461538,9.15000000000003,10.35,1.19999999999999,8,8,0,0,1,1,0
176,"Rhinolophus ferrumequinum",43.523505,2.86819,2025-08-20,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",431,1597,16.3423076923077,63.5384615384615,8.25000000000006,9.35000000000002,1.09999999999997,1,1,0,0,1,1,0
176,"Rhinolophus ferrumequinum",43.07881,-0.12954,2022-03-28,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",641,1598,15.4269230769231,137.230769230769,7.45000000000005,8.55000000000001,1.09999999999997,4,4,0,0,1,1,0
176,"Rhinolophus ferrumequinum",44.238678,2.006023,2025-08-09,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",352,1599,16.4961538461539,85.8461538461538,7.95000000000005,9.05000000000001,1.09999999999997,5,5,0,0,0.857142857142857,0.857142857142857,0
176,"Rhinolophus ferrumequinum",44.74325,2.55786,2023-07-18,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",476,1600,16.0807692307692,78.0769230769231,7.25000000000006,8.35000000000002,1.09999999999997,8,8,0,0,1,1,0
176,"Barbastella barbastellus",45.581632,4.745191,2026-01-12,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",193,1601,17.173076923077,54.9230769230769,7.25000000000006,8.45000000000005,1.19999999999999,13,13,0,0,0.466666666666667,0.466666666666667,0
176,"Rhinolophus ferrumequinum",43.66402,3.06197,2022-01-22,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",343,1602,16.65,57,8.25000000000006,9.35000000000002,1.09999999999997,9,8,0,0,1,1,0
176,"Barbastella barbastellus",44.74325,2.55786,2023-07-19,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",476,1603,16.0807692307692,78.0769230769231,7.25000000000006,8.35000000000002,1.09999999999997,8,8,0,0,1,1,0
176,"Rhinolophus ferrumequinum",44.37458,4.44337,2022-08-05,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",331,1604,18.4653846153847,65.0769230769231,8.95000000000005,10.2500000000001,1.30000000000001,8,8,0,0,1,1,0
176,"Rhinolophus ferrumequinum",43.730705,3.468934,2025-10-30,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",470,1605,16.7576923076924,47.1538461538462,8.25000000000006,9.45000000000005,1.19999999999999,2,2,0,0,1,1,0
176,"Rhinolophus ferrumequinum",43.93186,3.68492,2022-01-15,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",424,1606,17.3269230769231,49.3846153846154,8.15000000000003,9.35000000000002,1.19999999999999,1,1,0,0,1,1,0
176,"Rhinolophus ferrumequinum",45.0077,1.79419,2022-01-01,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",246,1607,17.0346153846154,96.0769230769231,7.95000000000005,8.95000000000005,1,8,8,0,0,1,1,0
176,"Rhinolophus ferrumequinum",43.970973,7.570754,2023-03-12,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",734,1608,14.8269230769231,87.0769230769231,7.05000000000001,8.35000000000002,1.30000000000001,4,4,0,0,1,1,0
176,"Rhinolophus ferrumequinum",44.37374,4.03538,2025-11-11,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",641,1609,15.7346153846154,92.9230769230769,6.85000000000002,8.05000000000001,1.19999999999999,8,8,0,0,1,1,0
176,"Barbastella barbastellus",44.551971,4.24769,2023-08-30,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",407,1610,16.8961538461539,95.9230769230769,7.75000000000006,8.95000000000005,1.19999999999999,5,5,0,0,1,1,0
176,"Rhinolophus ferrumequinum",43.764325,5.831669,2024-01-27,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",371,1611,18.5192307692308,41.1538461538462,8.15000000000003,9.55000000000001,1.39999999999998,8,8,0,0,1,1,0
176,"Barbastella barbastellus",43.9759261483,3.663813377,2026-01-09,"inat","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",523,1612,16.5346153846154,52.7692307692308,7.55000000000001,8.75000000000006,1.20000000000005,5,5,0,0,1,1,0
176,"Rhinolophus ferrumequinum",44.37458,4.44337,2022-04-02,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",331,1613,18.4653846153847,65.0769230769231,8.95000000000005,10.2500000000001,1.30000000000001,8,8,0,0,1,1,0
176,"Rhinolophus ferrumequinum",43.35533,5.89782,2022-04-29,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",449,1614,17.3576923076923,48.0769230769231,9.05000000000001,10.45,1.40000000000003,8,8,0,0,1,1,0
176,"Rhinolophus ferrumequinum",45.0077,1.79419,2022-01-01,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",246,1615,17.0346153846154,96.0769230769231,7.95000000000005,8.95000000000005,1,8,8,0,0,1,1,0
176,"Rhinolophus ferrumequinum",42.49481,3.06073,2022-04-12,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",233,1616,17.8115384615385,76.1538461538462,10.85,11.95,1.10000000000002,8,8,0,0,1,0.866666666666667,-0.133333333333333
176,"Rhinolophus ferrumequinum",44.37458,4.44337,2022-06-27,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",331,1617,18.4653846153847,65.0769230769231,8.95000000000005,10.2500000000001,1.30000000000001,8,8,0,0,1,1,0
176,"Barbastella barbastellus",41.5184527673,8.983164869,2025-07-26,"inat","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",344,1618,16.4115384615385,90.3076923076923,12.85,14.05,1.19999999999999,NA,NA,NA,NA,0,0,0
176,"Rhinolophus ferrumequinum",42.49481,3.06073,2022-04-08,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",233,1619,17.8115384615385,76.1538461538462,10.85,11.95,1.10000000000002,8,8,0,0,1,0.866666666666667,-0.133333333333333
176,"Barbastella barbastellus",44.02185,3.686,2022-02-04,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",271,1620,17.673076923077,51.7692307692308,8.45000000000005,9.65000000000003,1.19999999999999,8,8,0,0,1,1,0
176,"Rhinolophus ferrumequinum",44.65322,2.55856,2021-01-22,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",445,1621,15.9346153846154,76.7692307692308,7.05000000000001,8.15000000000003,1.10000000000002,9,9,0,0,0.857142857142857,0.857142857142857,0
176,"Rhinolophus ferrumequinum",43.469724,2.660352,2024-01-20,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",547,1622,15.5115384615385,80.3076923076923,7.75000000000006,8.85000000000002,1.09999999999997,5,5,0,0,1,1,0
176,"Rhinolophus ferrumequinum",43.10956,1.21982,2022-04-26,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",459,1623,17.1038461538462,99.5384615384615,8.35000000000002,9.45000000000005,1.10000000000002,8,8,0,0,1,1,0
176,"Rhinolophus ferrumequinum",43.75259,3.55863,2022-01-15,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",237,1624,17.9576923076924,42.8461538461538,9.15000000000003,10.35,1.19999999999999,8,8,0,0,1,1,0
176,"Rhinolophus ferrumequinum",43.126,-1.36145,2022-07-13,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",465,1625,16.4884615384616,144.538461538462,9.15000000000003,10.2500000000001,1.10000000000002,2,2,0,0,1,1,0
176,"Barbastella barbastellus",44.74325,2.55786,2023-07-31,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",476,1626,16.0807692307692,78.0769230769231,7.25000000000006,8.35000000000002,1.09999999999997,8,8,0,0,1,1,0
176,"Rhinolophus ferrumequinum",45.0077,1.79419,2022-07-09,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",246,1627,17.0346153846154,96.0769230769231,7.95000000000005,8.95000000000005,1,8,8,0,0,1,1,0
176,"Rhinolophus ferrumequinum",43.126,-1.36145,2022-07-13,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",465,1628,16.4884615384616,144.538461538462,9.15000000000003,10.2500000000001,1.10000000000002,2,2,0,0,1,1,0
176,"Rhinolophus ferrumequinum",44.74325,2.55786,2023-07-17,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",476,1629,16.0807692307692,78.0769230769231,7.25000000000006,8.35000000000002,1.09999999999997,8,8,0,0,1,1,0
176,"Barbastella barbastellus",41.518453,8.983165,2025-07-26,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",344,1630,16.4115384615385,90.3076923076923,12.85,14.05,1.19999999999999,NA,NA,NA,NA,0,0,0
176,"Rhinolophus ferrumequinum",43.78203,3.072618,2024-02-10,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",545,1631,15.4423076923077,64.6153846153846,7.15000000000003,8.25000000000006,1.10000000000002,5,5,0,0,1,1,0
176,"Rhinolophus ferrumequinum",43.48365,2.6911,2022-01-15,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",418,1632,15.8038461538462,77.2307692307692,7.95000000000005,9.05000000000001,1.09999999999997,8,8,0,0,1,1,0
176,"Rhinolophus ferrumequinum",45.027811,1.786618,2024-12-23,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",309,1633,16.7269230769231,98.5384615384615,7.65000000000003,8.65000000000003,1,9,9,0,0,1,1,0
176,"Barbastella barbastellus",42.9948775635,1.6287096758,2025-08-21,"inat","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",454,1634,16.8346153846154,84.0769230769231,8.35000000000002,9.45000000000005,1.10000000000002,4,4,0,0,1,1,0
176,"Barbastella barbastellus",43.66402,3.06197,2022-01-22,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",343,1635,16.65,57,8.25000000000006,9.35000000000002,1.09999999999997,9,8,0,0,1,1,0
176,"Rhinolophus ferrumequinum",44.11,3.93692,2022-01-27,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",253,1636,18.4192307692308,62.8461538461538,8.85000000000002,10.05,1.19999999999999,8,8,0,0,1,1,0
176,"Barbastella barbastellus",45.747187,5.799273,2025-12-23,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",395,1637,16.6269230769231,98.7692307692308,6.45000000000005,7.75000000000006,1.30000000000001,8,8,0,0,1,1,0
176,"Rhinolophus ferrumequinum",43.736039,6.240897,2023-01-15,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",804,1638,15.873076923077,70.8461538461538,6.65000000000003,8.05000000000001,1.39999999999998,9,8,0,0,1,1,0
176,"Rhinolophus ferrumequinum",43.48393,2.81466,2022-01-15,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",500,1639,15.9961538461539,66.9230769230769,8.05000000000001,9.15000000000003,1.10000000000002,5,5,0,0,1,1,0
176,"Rhinolophus ferrumequinum",42.49481,3.06073,2022-03-23,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",233,1640,17.8115384615385,76.1538461538462,10.85,11.95,1.10000000000002,8,8,0,0,1,0.866666666666667,-0.133333333333333
176,"Rhinolophus ferrumequinum",43.9286158189,3.9437784101,2026-02-27,"inat","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",164,1641,18.9423076923077,49.2307692307692,9.15000000000003,10.35,1.19999999999999,5,5,0,0,1,1,0
176,"Rhinolophus ferrumequinum",42.977632,1.064922,2023-05-19,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",820,1642,15.1653846153847,106.307692307692,6.65000000000003,7.75000000000006,1.10000000000002,5,5,0,0,1,1,0
176,"Rhinolophus ferrumequinum",45.28129,2.17094,2022-01-01,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",438,1643,15.5576923076923,95.1538461538462,6.75000000000006,7.75000000000006,1,5,5,0,0,1,1,0
176,"Rhinolophus ferrumequinum",45.99323,1.38495,2022-01-01,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",493,1644,14.6884615384616,101.769230769231,6.25000000000006,7.25000000000006,1,5,5,0,0,1,1,0
176,"Rhinolophus ferrumequinum",44.352799,3.957884,2024-05-27,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",507,1645,16.15,79.3076923076923,7.25000000000006,8.45000000000005,1.19999999999999,5,5,0,0,1,1,0
176,"Rhinolophus ferrumequinum",44.37458,4.44337,2022-06-28,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",331,1646,18.4653846153847,65.0769230769231,8.95000000000005,10.2500000000001,1.30000000000001,8,8,0,0,1,1,0
176,"Rhinolophus ferrumequinum",44.65322,2.55856,2021-01-22,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",445,1647,15.9346153846154,76.7692307692308,7.05000000000001,8.15000000000003,1.10000000000002,9,9,0,0,0.857142857142857,0.857142857142857,0
176,"Rhinolophus ferrumequinum",44.19886,4.06351,2022-01-27,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",233,1648,18.2192307692308,67.7692307692308,8.85000000000002,10.05,1.19999999999999,1,5,0,0,1,1,0
176,"Rhinolophus ferrumequinum",43.359277,5.668128,2024-11-01,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",295,1649,17.4192307692308,47.9230769230769,9.95000000000005,11.45,1.5,8,8,0,0,1,1,0
176,"Rhinolophus ferrumequinum",44.65193,2.30633,2022-07-28,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",411,1650,15.9653846153847,88.7692307692308,7.15000000000003,8.25000000000006,1.10000000000002,8,8,0,0,1,1,0
176,"Rhinolophus ferrumequinum",44.015575,3.888171,2024-11-16,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",384,1651,17.5576923076923,57.7692307692308,8.15000000000003,9.35000000000002,1.19999999999999,8,1,0,0,1,1,0
176,"Rhinolophus ferrumequinum",44.65322,2.55856,2022-01-28,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",445,1652,15.9346153846154,76.7692307692308,7.05000000000001,8.15000000000003,1.10000000000002,9,9,0,0,0.857142857142857,0.857142857142857,0
176,"Rhinolophus ferrumequinum",43.93186,3.68492,2022-01-18,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",424,1653,17.3269230769231,49.3846153846154,8.15000000000003,9.35000000000002,1.19999999999999,1,1,0,0,1,1,0
176,"Rhinolophus ferrumequinum",43.84102,3.80817,2022-01-23,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",270,1654,18.3192307692308,46.8461538461538,8.85000000000002,10.05,1.19999999999999,8,8,0,0,1,1,0
176,"Rhinolophus ferrumequinum",45.28129,2.17094,2022-01-01,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",438,1655,15.5576923076923,95.1538461538462,6.75000000000006,7.75000000000006,1,5,5,0,0,1,1,0
176,"Rhinolophus ferrumequinum",44.021,3.81072,2022-02-23,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",672,1656,15.8807692307693,61,6.85000000000002,8.05000000000001,1.19999999999999,8,8,0,0,1,1,0
176,"Rhinolophus ferrumequinum",44.37458,4.44337,2022-06-30,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",331,1657,18.4653846153847,65.0769230769231,8.95000000000005,10.2500000000001,1.30000000000001,8,8,0,0,1,1,0
176,"Rhinolophus ferrumequinum",44.37458,4.44337,2022-06-28,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",331,1658,18.4653846153847,65.0769230769231,8.95000000000005,10.2500000000001,1.30000000000001,8,8,0,0,1,1,0
176,"Rhinolophus ferrumequinum",43.48365,2.6911,2022-01-15,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",418,1659,15.8038461538462,77.2307692307692,7.95000000000005,9.05000000000001,1.09999999999997,8,8,0,0,1,1,0
176,"Rhinolophus ferrumequinum",45.99323,1.38495,2022-01-01,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",493,1660,14.6884615384616,101.769230769231,6.25000000000006,7.25000000000006,1,5,5,0,0,1,1,0
176,"Rhinolophus ferrumequinum",44.74325,2.55786,2022-07-08,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",476,1661,16.0807692307692,78.0769230769231,7.25000000000006,8.35000000000002,1.09999999999997,8,8,0,0,1,1,0
176,"Rhinolophus ferrumequinum",44.1989419802,5.8942315631,2026-04-18,"inat","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",535,1662,16.1115384615385,53.6923076923077,6.05000000000001,7.45000000000005,1.40000000000003,8,8,0,0,0.857142857142857,0.785714285714286,-0.0714285714285714
176,"Rhinolophus ferrumequinum",43.9391233357,7.4927619245,2022-04-02,"inat","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",519,1663,16.0807692307692,83.3076923076923,8.65000000000003,9.95000000000005,1.30000000000001,8,8,0,0,1,1,0
176,"Rhinolophus ferrumequinum",42.49481,3.06073,2022-03-19,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",233,1664,17.8115384615385,76.1538461538462,10.85,11.95,1.10000000000002,8,8,0,0,1,0.866666666666667,-0.133333333333333
176,"Rhinolophus ferrumequinum",42.49481,3.06073,2022-03-29,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",233,1665,17.8115384615385,76.1538461538462,10.85,11.95,1.10000000000002,8,8,0,0,1,0.866666666666667,-0.133333333333333
176,"Rhinolophus ferrumequinum",43.789644,3.627195,2023-10-07,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",259,1666,18.0807692307692,42.6923076923077,9.05000000000001,10.2500000000001,1.20000000000005,1,1,0,0,1,1,0
176,"Rhinolophus ferrumequinum",43.75103,3.8069,2022-02-21,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",222,1667,18.3807692307693,43.6153846153846,9.25000000000006,10.45,1.19999999999999,1,1,0,0,1,1,0
176,"Rhinolophus ferrumequinum",44.021,3.81072,2022-02-05,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",672,1668,15.8807692307693,61,6.85000000000002,8.05000000000001,1.19999999999999,8,8,0,0,1,1,0
176,"Rhinolophus ferrumequinum",44.74325,2.55786,2023-07-19,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",476,1669,16.0807692307692,78.0769230769231,7.25000000000006,8.35000000000002,1.09999999999997,8,8,0,0,1,1,0
176,"Rhinolophus ferrumequinum",44.65322,2.55856,2023-03-03,"gbif","Warm Temperate","Moist","Forest","Mountains","Warm Temperate Moist",49,105,3,"Warm Temperate Moist Forest on Mountains","#316903",445,1670,15.9346153846154,76.7692307692308,7.05000000000001,8.15000000000003,1.10000000000002,9,9,0,0,0.857142857142857,0.857142857142857,0
